name,proline count,arginine count,lysine count,r/k ratio,aliphatic percent sum,aromaticity,flexibility sum,flexibility_avg,gravy
GCF_000009705#WP_010994997.1|RR|CheY,7,3,10,0.3,0.33599999999999997,0.048,116.58223809523804,1.0050192939244658,-0.06479999999999993
GCF_000009705#WP_010994998.1|HK|Hybrid,66,50,54,0.9259259259259259,0.3193612774451098,0.06986027944111776,993.8117261904761,1.0008174483287775,-0.2775449101796396
GCF_000009705#WP_010995027.1|HK|Classic,28,32,32,1.0,0.3219584569732938,0.05192878338278932,665.3150833333334,1.0004738095238097,-0.24050445103857573
GCF_000009705#WP_010995060.1|HK|Classic,82,51,109,0.46788990825688076,0.3372972972972973,0.0918918918918919,1836.2898809523792,0.9974415431571859,-0.07756756756756794
GCF_000009705#WP_010995087.1|RR|NarL,15,9,10,0.9,0.40888888888888886,0.02666666666666667,215.63665476190477,0.9983178461199295,0.14711111111111108
GCF_000009705#WP_010995100.1|HK|CheA,86,73,62,1.1774193548387097,0.30458900655572363,0.047402924861321236,1989.1245714285728,1.0076618902880308,-0.3466464952092798
GCF_000009705#WP_010995103.1|RR|CheY,8,5,9,0.5555555555555556,0.3140495867768595,0.049586776859504134,112.53208333333328,1.0047507440476184,-0.15867768595041312
GCF_000009705#WP_010995104.1|RR|unclassified,23,20,18,1.1111111111111112,0.3058252427184466,0.10679611650485436,401.26322619047613,0.9956903875694196,-0.23252427184466062
GCF_000009705#WP_010995134.1|RR|CheY,26,32,21,1.5238095238095237,0.3928571428571429,0.05952380952380952,576.2577499999998,0.9952638169257336,0.09982993197278885
GCF_000009705#WP_010995152.1|HK|Hybrid,59,66,34,1.9411764705882353,0.33642495784148396,0.07841483979763912,1175.9969404761905,0.9991477829024559,-0.22453625632377563
GCF_000009705#WP_010995186.1|RR|PleD,30,22,24,0.9166666666666666,0.33796296296296297,0.06712962962962962,423.003035714286,1.0000071766295178,-0.17175925925925936
GCF_000009705#WP_010995242.1|HK|CheA,56,39,55,0.7090909090909091,0.3338983050847458,0.06610169491525424,1172.1361309523807,1.0009702228457564,-0.1910169491525417
GCF_000009705#WP_010995245.1|RR|CheY,6,4,9,0.4444444444444444,0.2916666666666667,0.058333333333333334,111.85495238095243,1.007702273702274,-0.3083333333333333
GCF_000009705#WP_010995246.1|RR|unclassified,14,21,24,0.875,0.3248730964467005,0.07106598984771573,383.64105952380953,0.9964702844774274,-0.054568527918781834
GCF_000009705#WP_010995260.1|RR|RsbU,20,17,16,1.0625,0.33597883597883593,0.08994708994708994,367.71754761904776,0.9965245192928124,-0.06719576719576714
GCF_000009705#WP_010995262.1|HK|Classic,25,14,27,0.5185185185185185,0.3418803418803419,0.06623931623931624,459.23592857142853,1.0005140056022408,-0.11538461538461546
GCF_000009705#WP_010995294.1|HK|Hybrid,141,102,106,0.9622641509433962,0.35248447204968947,0.04089026915113872,1928.9945238095231,1.003117277072035,-0.16138716356107605
GCF_000009705#WP_010995318.1|HK|Classic,39,26,36,0.7222222222222222,0.30265210608424337,0.07644305772230889,631.5195476190471,0.9992397905364669,-0.27613104524180926
GCF_000009705#WP_010995343.1|RR|OmpR,13,15,10,1.5,0.2991452991452992,0.07264957264957266,224.8075119047621,0.9991444973544982,-0.38846153846153875
GCF_000009705#WP_010995344.1|HK|Classic,30,27,17,1.588235294117647,0.3325892857142857,0.08258928571428573,436.4322857142858,0.9941509925154574,-0.11964285714285706
GCF_000009705#WP_010995350.1|HK|Hybrid,21,12,31,0.3870967741935484,0.32954545454545453,0.06363636363636363,431.36116666666663,1.000837973704563,-0.08999999999999997
GCF_000009705#WP_010995364.1|HK|Classic,25,17,23,0.7391304347826086,0.34942528735632183,0.06896551724137931,424.7714523809526,0.9971160854012973,0.033103448275862014
GCF_000009705#WP_010995365.1|HK|Classic,19,21,24,0.875,0.34957627118644063,0.07627118644067797,460.7814761904764,0.9952083719016769,0.050211864406779654
GCF_000009705#WP_010995367.1|RR|OmpR,13,23,8,2.875,0.3421052631578947,0.07894736842105263,218.48122619047604,0.9976311698195253,-0.25087719298245603
GCF_000009705#WP_010995401.1|HK|Classic,92,88,72,1.2222222222222223,0.2995997712978845,0.0851915380217267,1738.0079880952394,0.9988551655719766,-0.2906232132647214
GCF_000009705#WP_010995402.1|RR|VieA,17,12,23,0.5217391304347826,0.337468982630273,0.08188585607940446,393.31726190476195,0.9982671621948273,0.009181141439205993
GCF_000009705#WP_010995403.1|HK|Hybrid,22,16,25,0.64,0.33333333333333337,0.05684754521963824,378.39938095238114,1.0010565633660877,-0.13100775193798445
GCF_000009705#WP_010995451.1|HK|Hybrid,28,22,25,0.88,0.3313253012048193,0.06626506024096385,488.5402619047617,0.9990598402960361,-0.06425702811244977
GCF_000009705#WP_010995452.1|HK|Classic,40,50,39,1.2820512820512822,0.34112646121147716,0.07226354941551541,929.7994047619061,0.997638846311058,-0.18597236981934095
GCF_000009705#WP_010995453.1|RR|CheY,11,6,22,0.2727272727272727,0.38028169014084506,0.046948356807511735,204.72920238095227,1.0035745214752563,-0.03286384976525816
GCF_000009705#WP_010995457.1|HK|Hybrid,28,19,34,0.5588235294117647,0.3349917081260365,0.05306799336650083,594.7741666666665,1.0013033108866438,-0.23631840796019937
GCF_000009705#WP_010995480.1|HK|Classic,38,24,26,0.9230769230769231,0.3299145299145299,0.06324786324786325,574.9228214285718,0.9981298983134926,-0.07948717948717957
GCF_000009705#WP_010995560.1|HK|Hybrid,26,13,24,0.5416666666666666,0.3248259860788863,0.06728538283062645,422.0969166666667,1.0002296603475513,-0.15243619489559193
GCF_000009705#WP_010995561.1|HK|Hybrid,41,36,43,0.8372093023255814,0.33908754623921084,0.06781750924784216,800.8490476190494,0.9985648972806103,-0.09432799013563516
GCF_000009705#WP_010995720.1|HK|Classic,28,21,34,0.6176470588235294,0.3195364238410596,0.07119205298013245,595.4246785714284,1.0007137454981991,-0.23658940397351
GCF_000009705#WP_010995794.1|HK|Classic,83,64,83,0.7710843373493976,0.3329602686066032,0.08226077224398434,1772.3760238095242,0.99683690877926,-0.1148852825965303
GCF_000009705#WP_010995834.1|HK|Classic,27,23,24,0.9583333333333334,0.326963906581741,0.04883227176220807,460.9656666666664,0.9977611832611827,-0.1407643312101915
GCF_000009705#WP_010995849.1|HK|Classic,21,16,17,0.9411764705882353,0.2956989247311828,0.10752688172043011,362.46182142857145,0.9985174144037781,-0.17258064516129049
GCF_000009705#WP_010995857.1|HK|Classic,27,41,21,1.9523809523809523,0.32840236686390534,0.07100591715976332,666.226440476191,0.9988402405939895,-0.219526627218935
GCF_000009705#WP_010995872.1|RR|RsbU,23,26,24,1.0833333333333333,0.3429084380610413,0.07540394973070019,546.7113214285722,0.9976483967674675,-0.1861759425493721
GCF_000009705#WP_010995873.1|RR|NarL,12,13,14,0.9285714285714286,0.3891213389121339,0.03347280334728033,230.3146904761905,1.0013682194616977,-0.0732217573221757
GCF_000009705#WP_010995904.1|RR|NarL,11,15,12,1.25,0.31601731601731603,0.06060606060606061,223.25651190476196,1.005659963534964,-0.36753246753246793
GCF_000009705#WP_010995972.1|HK|Hybrid,81,67,48,1.3958333333333333,0.35586635586635584,0.07459207459207459,1272.6701190476172,0.9958295141217661,0.019580419580419797
GCF_000009705#WP_010996014.1|HK|Hybrid,42,43,27,1.5925925925925926,0.3411764705882353,0.060294117647058824,671.0392976190475,1.0000585657511885,-0.13661764705882398
GCF_000009705#WP_010996047.1|HK|Hybrid,57,67,49,1.3673469387755102,0.3375209380234506,0.056951423785594646,1186.1074642857134,1.0009345690174796,-0.21172529313232763
GCF_000009705#WP_010996078.1|HK|Hybrid,71,51,56,0.9107142857142857,0.3161175422974176,0.06945681211041851,1113.0262499999983,0.9991258976660667,-0.14755120213713205
GCF_000009705#WP_010996130.1|HK|Classic,52,55,38,1.4473684210526316,0.3071672354948805,0.0875995449374289,869.1857976190478,0.9990641351943078,-0.36427758816837225
GCF_000009705#WP_010996132.1|HK|Hybrid,52,32,42,0.7619047619047619,0.35309617918313574,0.05665349143610013,749.7026309523811,0.9996035079365082,-0.04637681159420339
GCF_000009705#WP_010996210.1|RR|CheY,7,3,4,0.75,0.3571428571428571,0.07142857142857142,144.5002142857143,0.9965532019704434,0.07532467532467543
GCF_000009705#WP_010996252.1|HK|Hybrid,27,30,20,1.5,0.3169877408056042,0.06479859894921192,562.0187976190471,1.0000334477207242,-0.1977232924693522
GCF_000009705#WP_010996281.1|HK|Classic,22,17,25,0.68,0.3217391304347826,0.08478260869565218,449.5854404761909,0.996863504381798,-0.16304347826087015
GCF_000009705#WP_010996295.1|HK|Classic,52,70,29,2.413793103448276,0.3389830508474576,0.06991525423728813,934.3545952380949,0.9993097275273742,-0.29491525423728737
GCF_000009705#WP_010996296.1|RR|NarL,12,14,8,1.75,0.39234449760765544,0.028708133971291863,200.00340476190473,1.0000170238095236,-0.05311004784688989
GCF_000009705#WP_010996319.1|HK|CheA,52,56,41,1.3658536585365855,0.31314168377823404,0.05030800821355236,967.8991428571424,1.0030042931162098,-0.331827515400409
GCF_000009705#WP_010996322.1|RR|CheY,6,4,11,0.36363636363636365,0.35200000000000004,0.048,116.44053571428576,1.0037977216748772,0.022399999999999948
GCF_000009705#WP_010996323.1|RR|unclassified,11,20,19,1.0526315789473684,0.2824207492795389,0.08069164265129683,337.6468333333334,0.9989551282051284,-0.281556195965418
GCF_000009705#WP_010996397.1|HK|Hybrid,91,107,77,1.3896103896103895,0.29232571763327475,0.08845928529584066,1698.441428571429,1.0002599697122667,-0.4184534270650267
GCF_000009705#WP_010996398.1|RR|CheY,6,10,13,0.7692307692307693,0.3163265306122449,0.07653061224489796,187.65851190476195,1.00352145403616,-0.33469387755102037
GCF_000009705#WP_010996399.1|HK|Hybrid,19,15,20,0.75,0.35543766578249336,0.06100795755968169,367.7021309523812,0.9991905732401662,-0.007957559681697651
GCF_000009705#WP_010996415.1|HK|Classic,89,51,114,0.4473684210526316,0.35002813731007315,0.08272369161508158,1764.017273809523,0.9977473268153411,-0.0499155880697806
GCF_000009705#WP_010996436.1|HK|Unorthodox,65,66,70,0.9428571428571428,0.3287143956889915,0.06697459584295612,1288.8067857142878,0.9990750276854944,-0.2262509622786748
GCF_000009705#WP_010996438.1|RR|CheY,6,9,14,0.6428571428571429,0.31896551724137934,0.07327586206896552,223.50528571428558,1.0022658552210115,-0.37456896551724145
GCF_000009705#WP_010996439.1|HK|Classic,90,47,108,0.4351851851851852,0.34548513740886144,0.09085810431856421,1771.1795000000002,0.9984100901916574,-0.07577117218171697
GCF_000009705#WP_010996462.1|RR|PleD_VieA,28,29,35,0.8285714285714286,0.3387888707037643,0.08019639934533551,600.4331428571428,0.9973972472710013,-0.08346972176759421
GCF_000009705#WP_010996463.1|HK|Hybrid,25,19,21,0.9047619047619048,0.3446808510638298,0.0574468085106383,459.751464285714,0.9972916795785554,-0.09255319148936185
GCF_000009705#WP_010996535.1|HK|Hybrid,68,68,47,1.446808510638298,0.3325892857142857,0.06547619047619048,1331.7662499999994,0.9975777153558049,-0.12656249999999944
GCF_000009705#WP_010996584.1|HK|Unorthodox,94,107,62,1.7258064516129032,0.32636754763368164,0.06207744314689613,1618.7103214285735,1.000439012007771,-0.2555623847572208
GCF_000009705#WP_010996585.1|RR|CheY,7,4,7,0.5714285714285714,0.3779527559055118,0.05511811023622047,117.99067857142857,0.999921004842615,0.03858267716535427
GCF_000009705#WP_010996637.1|HK|Classic,47,34,31,1.096774193548387,0.30212765957446813,0.06950354609929077,696.8681904761902,1.0012474001094687,-0.3114893617021275
GCF_000009705#WP_010996728.1|PP|HisKa,20,26,18,1.4444444444444444,0.33,0.057999999999999996,490.3666904761909,0.9987101639026291,-0.10000000000000032
GCF_000009705#WP_010996838.1|HK|Classic,90,69,108,0.6388888888888888,0.3376156217882837,0.0842754367934224,1933.1138928571393,0.9979937495390497,-0.10400822199383361
GCF_000009705#WP_010996852.1|HK|Classic,50,43,38,1.131578947368421,0.3184782608695652,0.075,909.3303690476195,0.9981672547174747,-0.2216304347826083
GCF_000009705#WP_010996879.1|RR|CheY,6,5,9,0.5555555555555556,0.3642857142857143,0.10714285714285715,130.21910714285715,0.994038985823337,0.13714285714285715
GCF_000009705#WP_010996892.1|HK|Classic,27,25,30,0.8333333333333334,0.3333333333333333,0.05752961082910321,582.4065000000004,1.0006984536082482,-0.184771573604061
GCF_000009705#WP_010996972.1|RR|unclassified,13,22,21,1.0476190476190477,0.3260393873085339,0.08315098468271334,446.1163333333332,0.9957953869047617,-0.08840262582056933
GCF_000009705#WP_010997025.1|RR|PleD,14,25,9,2.7777777777777777,0.3393939393939394,0.07272727272727272,319.4069047619046,0.9950370864856842,-0.20212121212121226
GCF_000009705#WP_010997026.1|HK|Unorthodox,96,98,83,1.180722891566265,0.32526141992294993,0.07264722069345075,1804.1881666666648,0.9978916851032438,-0.20616400660429127
GCF_000009705#WP_010997048.1|HK|Hybrid,38,41,30,1.3666666666666667,0.3142414860681115,0.07585139318885449,637.0128452380959,1.0000201652089418,-0.36811145510835835
GCF_000009705#WP_010997050.1|HK|Classic,37,33,39,0.8461538461538461,0.3235685752330226,0.07723035952063914,740.8542976190474,0.9984559267103065,-0.16671105193075933
GCF_000009705#WP_010997106.1|RR|CheY,3,6,9,0.6666666666666666,0.3615384615384616,0.06923076923076923,121.23294047619049,1.0019251279024008,-0.18076923076923074
GCF_000009705#WP_010997188.1|HK|Classic,16,27,17,1.588235294117647,0.3611111111111111,0.05555555555555555,386.0396190476193,0.9975183954718845,-0.11136363636363646
GCF_000009705#WP_010997243.1|HK|Hybrid,82,75,55,1.3636363636363635,0.33488372093023255,0.08139534883720931,1278.6135119047626,0.9981370116352557,-0.166899224806201
GCF_000009705#WP_010997272.1|HK|Hybrid,18,16,13,1.2307692307692308,0.3534031413612565,0.060209424083769635,371.66542857142855,0.9964220605132132,0.03010471204188484
GCF_000009705#WP_010997307.1|RR|NarL,14,10,13,0.7692307692307693,0.3991228070175438,0.02631578947368421,219.1001785714286,1.0004574363992174,-0.01447368421052631
GCF_000009705#WP_010997308.1|HK|Classic,40,42,35,1.2,0.32941176470588235,0.08496732026143791,754.6658690476193,0.9982352765180149,-0.21189542483660165
GCF_000009705#WP_010997309.1|RR|CheY,4,10,8,1.25,0.3175675675675676,0.06756756756756757,138.96611904761903,0.9997562521411442,-0.36418918918918947
GCF_000009705#WP_010997310.1|HK|Hybrid,24,17,21,0.8095238095238095,0.37662337662337664,0.04415584415584416,375.2782976190478,0.9980805787740633,0.048831168831168906
GCF_000009705#WP_010997318.1|HK|Classic,27,25,17,1.4705882352941178,0.3547619047619048,0.08809523809523809,408.17444047619057,0.9931251593094661,0.013571428571428634
GCF_000009705#WP_010997411.1|RR|OmpR,13,18,11,1.6363636363636365,0.34873949579831937,0.07563025210084034,228.31526190476183,0.9970098773133704,-0.161344537815126
GCF_000009705#WP_010997426.1|HK|Hybrid,60,43,32,1.34375,0.3757030371203599,0.08211473565804275,873.094095238095,0.9921523809523807,0.20618672665916876
GCF_000009705#WP_010997499.1|RR|NarL,12,11,16,0.6875,0.3363228699551569,0.06726457399103139,214.00402380952377,1.000018802848242,-0.2282511210762332
GCF_000009705#WP_010997536.1|RR|CheY,8,4,7,0.5714285714285714,0.3464566929133859,0.08661417322834646,118.14979761904762,1.0012694713478612,-0.14094488188976378
GCF_000009705#WP_010997592.1|HK|Hybrid,52,52,36,1.4444444444444444,0.33641618497109826,0.07052023121387282,855.6576071428564,0.9996000083444584,-0.2802312138728317
GCF_000009705#WP_010997697.1|HK|Classic,26,17,26,0.6538461538461539,0.33406113537117904,0.07205240174672489,447.5532738095239,0.9967778926715454,-0.0449781659388647
GCF_000009705#WP_010997707.1|HK|Classic,85,62,93,0.6666666666666666,0.3547671840354767,0.08148558758314856,1786.8545000000033,0.9954621169916453,-0.04140798226164104
GCF_000009705#WP_010997713.1|HK|Classic,37,37,17,2.176470588235294,0.3344,0.1008,611.2194166666663,0.9922393127705622,-0.0036800000000002087
GCF_000009705#WP_010997736.1|HK|Classic,31,29,13,2.230769230769231,0.33894736842105266,0.0736842105263158,463.81757142857134,0.9953166768853462,-0.058315789473684154
GCF_000009705#WP_010997743.1|RR|CheY,7,5,7,0.7142857142857143,0.3188405797101449,0.036231884057971016,129.31221428571428,1.0024202657807308,-0.08478260869565213
GCF_000009705#WP_010997748.1|RR|PleD,18,18,18,1.0,0.3430232558139535,0.07267441860465117,333.6545714285715,0.9959837953091687,-0.16889534883720922
GCF_000009705#WP_010997749.1|HK|Classic,21,25,21,1.1904761904761905,0.3316708229426434,0.06733167082294264,392.24953571428614,1.0006365706997096,-0.3576059850374069
GCF_000009705#WP_010997804.1|RR|NarL,11,14,13,1.0769230769230769,0.3022222222222222,0.057777777777777775,216.9695000000001,1.0044884259259264,-0.42800000000000016
GCF_000009705#WP_010997900.1|RR|RsbU,25,13,21,0.6190476190476191,0.34848484848484845,0.07575757575757577,386.1015000000002,0.997678294573644,-0.036868686868686884
GCF_000009705#WP_010997902.1|HK|Unorthodox,77,78,68,1.1470588235294117,0.34580645161290324,0.06774193548387097,1536.7202857142872,0.9972227681468444,-0.1037419354838712
GCF_000009705#WP_010997905.1|HK|Hybrid,22,24,19,1.263157894736842,0.3252032520325203,0.056910569105691054,360.3999999999999,1.0011111111111108,-0.19457994579945828
GCF_000009705#WP_010997906.1|HK|Hybrid,21,27,29,0.9310344827586207,0.3408577878103838,0.05191873589164786,434.20469047619065,1.000471637041914,-0.14334085778781064
GCF_000009705#WP_010997907.1|RR|CheY,5,9,7,1.2857142857142858,0.3426573426573427,0.07692307692307693,133.4651071428571,0.9960082622601276,-0.0797202797202796
GCF_000009705#WP_010997909.1|RR|NarL,16,12,13,0.9230769230769231,0.36666666666666664,0.04166666666666667,231.17327380952378,1.0007501030715316,-0.0691666666666666
GCF_000009705#WP_010997929.1|RR|OmpR,13,16,13,1.2307692307692308,0.3319327731092437,0.08403361344537816,228.70854761904775,0.9987272821792478,-0.11302521008403363
GCF_000009705#WP_010997963.1|RR|OmpR,19,21,12,1.75,0.3181818181818182,0.049586776859504134,233.49291666666682,1.0021155221745357,-0.275206611570248
GCF_000009705#WP_010998061.1|RR|RpfG,30,20,21,0.9523809523809523,0.30193236714975846,0.06038647342995169,405.48686904761905,1.0012021457965903,-0.2748792270531404
GCF_000009705#WP_010998123.1|HK|Classic,32,20,21,0.9523809523809523,0.35022026431718056,0.04185022026431719,445.928785714286,1.0020871589085079,-0.15859030837004423
GCF_000009705#WP_010998236.1|HK|Hybrid,17,13,18,0.7222222222222222,0.3735955056179775,0.042134831460674156,346.2633690476187,0.9978771442294487,0.08146067415730342
GCF_000009705#WP_010998399.1|HK|Classic,56,51,47,1.0851063829787233,0.3436293436293436,0.08301158301158301,1025.1923809523819,0.9982399035563602,-0.17133204633204605
GCF_000009705#WP_010998450.1|RR|OmpR,14,24,7,3.4285714285714284,0.32421875,0.07421875,246.35272619047626,0.9973794582610375,-0.3210937500000001
GCF_000009705#WP_010998554.1|RR|CheY,2,2,6,0.3333333333333333,0.2804878048780488,0.06097560975609756,72.86574999999998,0.9981609589041093,-0.14390243902439023
GCF_000009705#WP_010998629.1|HK|Classic,30,29,36,0.8055555555555556,0.32869565217391306,0.06260869565217392,567.7283690476194,1.0030536555611649,-0.221739130434783
GCF_000009705#WP_010998635.1|HK|Classic,18,29,13,2.230769230769231,0.34101382488479265,0.06912442396313365,423.82963095238125,0.9972461904761912,-0.22603686635944742
GCF_000009705#WP_010998718.1|HK|Classic,39,30,37,0.8108108108108109,0.3430232558139535,0.06976744186046512,677.6143571428576,0.9979592888701878,-0.09389534883720953
GCF_000009705#WP_010998766.1|RR|NarL,11,10,10,1.0,0.3744292237442922,0.045662100456621,209.79090476190473,0.9990043083900225,-0.12237442922374425
GCF_000009705#WP_010998767.1|HK|Classic,20,30,12,2.5,0.35910224438902744,0.08478802992518704,388.7343809523812,0.9916693391642377,0.2144638403990019
GCF_000009705#WP_010998818.1|HK|Classic,90,65,109,0.5963302752293578,0.3331578947368421,0.08842105263157896,1887.680154761902,0.9982443970184569,-0.12336842105263167
GCF_000009705#WP_010998847.1|HK|Classic,21,14,23,0.6086956521739131,0.3611111111111111,0.09615384615384616,455.85103571428556,0.9931395113600993,0.09572649572649512
GCF_000009705#WP_010998857.1|HK|Classic,26,32,8,4.0,0.3504043126684636,0.06738544474393532,360.12480952380946,0.9948199158116283,0.0037735849056603405
GCF_000009705#WP_010998858.1|RR|OmpR,15,20,10,2.0,0.3025210084033613,0.06302521008403361,229.39988095238095,1.0017462050322312,-0.3281512605042019
GCF_000009705#WP_010998881.1|RR|OmpR,13,21,7,3.0,0.3421052631578947,0.07456140350877193,218.161011904762,0.9961690041313334,-0.1802631578947368
GCF_000009705#WP_010999005.1|HK|Hybrid,25,15,24,0.625,0.34643734643734647,0.05651105651105651,397.5709761904762,0.9989220507298396,0.0004914004914005284
GCF_000009705#WP_010999006.1|HK|Hybrid,24,16,27,0.5925925925925926,0.32054176072234764,0.05643340857787811,434.50590476190473,1.0011656791748957,-0.15936794582392796
GCF_000009705#WP_010999008.1|HK|Classic,17,14,25,0.56,0.3128654970760234,0.06725146198830409,334.0881785714288,1.0032678035178042,-0.25760233918128717
GCF_000009705#WP_010999031.1|HK|Classic,18,27,35,0.7714285714285715,0.3303085299455535,0.08711433756805809,541.0435595238094,0.9982353496749252,-0.17150635208711465
GCF_000009705#WP_010999053.1|RR|CheY,5,8,12,0.6666666666666666,0.32484076433121023,0.07006369426751592,147.7122738095238,0.9980559041184041,-0.11719745222929938
GCF_000009705#WP_010999089.1|HK|Hybrid,59,69,47,1.4680851063829787,0.3463203463203463,0.05974025974025974,1144.517535714285,0.9987064011468456,-0.14718614718614695
GCF_000009705#WP_010999276.1|RR|NarL,13,15,14,1.0714285714285714,0.3288888888888889,0.05333333333333333,215.90576190476187,0.9995637125220457,-0.24444444444444444
